"Id","Name","Opportunity__c","Type",Amount,"StageName","Probability","ForecastCategoryName","Most_Likely__c","CampaignId","License_Type__c","Contract_of_Yrs__c","CreatedDate","CloseDate","OwnerId","AccountId","ProductId"
"0068000000i2QsuAAE","iCompany201211uAAE","B1201615","Renewal",883.39,"Closed Won","100","Closed","1","","Perpetual","1","2015-11-20","2016-06-30","005800000055z7SAAQ","0018000000ugW6vAAE","ProductD"
"0068000000i2QwOAAU","Yankeedoodle201311OAAU","B1201616","Renewal",1590.11,"Closed Won","100","Closed","1","70180000000BGlaAAG","Subscription","1","2015-11-20","2016-04-14","00580000003QhfuAAC","0013000000D7scCAAR","ProductD"
"0068000000i2r6nAAA","iCompany201211nAAA","B1201645","Renewal",706.71,"Qualified Out","0","Omitted","","","","","2015-11-28","2016-09-04","00580000004E8BIAA0","0018000000xRcdnAAC","ProductD"
"0068000000i2RMSAA2","Big Corp201311SAA2","B1201617","Renewal",26093.99,"Qualification & Discovery","70","Best Case","","","","","2015-11-20","2015-12-31","005800000056cj2AAA","0013000000E1Y9AAAV","ProductC"
"0068000000i2rqLAAQ","iCompany201411LAAQ","B1201646","Renewal",44169.61,"Closed Won","100","Closed","1","","Subscription","1","2015-11-28","2016-11-19","005300000013MJZAA2","0018000000azbQHAAY","ProductC"
"0068000000i2rz8AAA","iCompany2012118AAA","B1201647","Renewal",3956.54,"Closed Won","100","Closed","1","","Perpetual","1","2015-11-28","2016-11-30","005800000056cj2AAA","0018000000wZ85TAAS","ProductD"
"0068000000i2TmwAAE","iCompany201111wAAE","B1201618","New",3509.19,"Closed Won","100","Closed","1","70180000000c2uLAAQ","Services only","0","2015-11-21","2016-07-29","00580000003UBmbAAG","0018000000q8DuUAAU","ProductD"
"0068000000i2V86AAE","iCompany2010116AAE","B1201621","Renewal",2143.46,"Closed Lost","0","Omitted","","70180000000cBtRAAU","","","2015-11-21","2016-01-19","00580000003UBmbAAG","0018000000lxoTSAAY","ProductD"
"0068000000i2VCrAAM","iCompany201311rAAM","B1201619","New",8833.92,"Qualified Out","0","Omitted","","","","","2015-11-21","2016-05-13","00580000004GBtxAAG","0013000000FIm08AAD","ProductD"
"0068000000i2VIFAA2","iCompany201211FAA2","B1201620","Promotion",706.71,"Closed Won","100","Closed","1","","","1","2015-11-21","2015-10-28","005800000043XoaAAE","0018000000xRcdnAAC","ProductD"
"0068000000i2VIGAA2","iCompany201111GAA2","B1201622","Renewal",1780.92,"Closed Won","100","Closed","1","","Perpetual","1","2015-11-21","2016-09-30","005800000056cj2AAA","0018000000scNfwAAE","ProductD"
"0068000000i2vjaAAA","iCompany201211aAAA","B1201648","New",2785.16,"Closed Won","100","Closed","1","70130000000Cig1AAC","Subscription","1","2015-11-29","2016-04-30","005800000044LLKAA2","0018000000xS1Y6AAK","ProductD"
"0068000000i2w1eAAA","Yankeedoodle201311eAAA","B1201649","Renewal",30696.82,"Closed Won","100","Closed","1","70180000000cwLZAAY","Perpetual","1","2015-11-29","2016-10-08","005800000056cj2AAA","0013000000D7sdgAAB","ProductC"
"0068000000i2X0EAAU","Yankeedoodle201311EAAU","B1201623","New",4240.28,"Qualified Out","0","Omitted","","70180000000d891AAA","","","2015-11-21","2016-08-27","00580000003VEYZAA4","0013000000EN7N6AAL","ProductD"
"0068000000i2xtnAAA","Yankeedoodle201311nAAA","B1201650","New",3533.57,"Define Technical Buying Process","30","Pipeline","","","","","2015-11-29","2014-06-30","00580000003QhfuAAC","0013000000D7sPXAAZ","ProductD"
"0068000000i2yjpAAA","iCompany201411pAAA","B1201651","Cancellation",-795.05,"Closed Lost","0","Omitted","","70130000000Cig1AAC","","","2015-11-29","2015-10-29","00580000004EWyTAAW","0018000000WV2rnAAD","Defective"
"0068000000i30s8AAA","iCompany2013118AAA","B1201652","New",88339.22,"Qualified Out","0","Omitted","","70180000000d8CPAAY","","","2015-11-30","2015-12-25","00580000003Q9t4AAC","0018000000MfRNcAAN","ProductA"
"0068000000i318UAAQ","iCompany201411UAAQ","B1201653","Renewal",530.04,"Closed Lost","0","Omitted","","70180000000dB3tAAE","","","2015-11-30","2016-09-18","00580000003Uw5UAAS","0018000000bPBsXAAW","ProductD"
"0068000000i31CgAAI","Yankeedoodle201211gAAI","B1201654","New",132070.67,"Closed Lost","0","Omitted","","","","3","2015-11-30","2015-11-20","00580000004E7kGAAS","0018000000xS7GHAA0","ProductA"
"0068000000i31mjAAA","Yankeedoodle201211jAAA","B1201656","Renewal",128197.88,"Qualified Out","0","Omitted","","","","","2015-11-30","2015-11-20","00580000004E7kGAAS","0018000000xS7GHAA0","ProductA"
"0068000000i3272AAA","iCompany2014112AAA","B1201657","Renewal",636.04,"Closed Lost","0","Omitted","","70130000000Cig2AAC","","","2015-11-30","2016-10-25","005800000044LNKAA2","0018000000ZahnbAAB","ProductD"
"0068000000i32EhAAI","iCompany201211hAAI","B1201658","Renewal",1175.62,"Evaluation & Negotiation","90","Commit","1","","Perpetual","1","2015-11-30","2014-01-10","005800000056cj2AAA","0018000000wXkoqAAC","ProductD"
"0068000000i32icAAA","iCompany201111cAAA","B1201659","New",103794.35,"Closed Won","100","Closed","1","70180000000cfCgAAI","Subscription","3","2015-11-30","2016-02-29","005800000044LNKAA2","0018000000rHHmQAAW","ProductA"
"0068000000i3357AAA","iCompany2012117AAA","B1201660","Renewal",619.79,"Qualification & Discovery","70","Best Case","","70180000000cq2jAAA","","","2015-11-30","2015-05-16","005800000056cj2AAA","0018000000udmLFAAY","ProductD"
"0068000000i36pDAAQ","iCompany201312DAAQ","B1201661","Renewal",9300.35,"Qualification & Discovery","70","Best Case","","70180000000cuU5AAI","","","2015-12-03","2015-11-30","00580000003QgRNAA0","0013000000D840gAAB","ProductC"
"0068000000i36urAAA","iCompany201212rAAA","B1201662","New",3533.57,"Qualified Out","0","Omitted","","","","","2015-12-03","2015-12-08","005800000044LLKAA2","0018000000xSE5QAAW","ProductD"
"0068000000i36wPAAQ","iCompany201212PAAQ","B1201663","New",0.00,"Evaluation & Negotiation","50","Best Case","","","","","2015-12-03","2014-12-31","005800000044LLKAA2","0018000000xR9oXAAS","Defective"
"0068000000i374cAAA","Big Corp201312cAAA","B1201664","Add-On",0.00,"Qualified Out","0","Omitted","","","","","2015-12-03","2016-09-30","005800000057BJEAA2","0013000000DBEpWAAX","Defective"
"0068000000i37I3AAI","iCompany2012123AAI","B1201665","New",0.00,"Qualified Out","0","Omitted","","70180000000d952AAA","","","2015-12-03","2016-02-09","00580000004GBtxAAG","0018000000xSFBPAA4","Defective"
"0068000000i37QZAAY","iCompany201312ZAAY","B1201666","Add-On",132508.83,"Qualification & Discovery","70","Pipeline","","70180000000d7nZAAQ","Subscription","3","2015-12-03","2014-06-13","00580000003QgRNAA0","0013000000D840gAAB","ProductA"
"0068000000i37RnAAI","iCompany201312nAAI","B1201669","New",0.00,"Qualified Out","0","Omitted","","70180000000d8xwAAA","","","2015-12-03","2016-01-05","005800000043XouAAE","0018000000LiGhcAAF","Defective"
"0068000000i37RXAAY","iCompany201212XAAY","B1201667","New",0.00,"Qualified Out","0","Omitted","","70180000000dBTcAAM","","","2015-12-03","2016-04-15","00580000004GpIAAA0","0018000000xSFCSAA4","Defective"
"0068000000i37xoAAA","Yankeedoodle201312oAAA","B1201668","New",0.00,"Qualified Out","0","Omitted","","70180000000cuU5AAI","","","2015-12-03","2016-02-08","00580000004GBtxAAG","0013000000E1Y7MAAV","Defective"
"0068000000i386vAAA","Big Corp201312vAAA","B1201670","New",53003.53,"Qualification & Discovery","40","Pipeline","","","","","2015-12-03","2014-06-30","00580000004HJiXAAW","0013000000DBDshAAH","ProductC"
"0068000000i38iQAAQ","iCompany201312QAAQ","B1201671","Add-On",247.35,"Closed Lost","0","Omitted","","","","","2015-12-03","2016-09-16","00580000004E7kGAAS","0013000000D8iy1AAB","Defective"
"0068000000i38oPAAQ","iCompany201312PAAQ","B1201672","New",14655.48,"Qualified Out","0","Omitted","","70180000000ct3hAAA","","","2015-12-03","2016-06-26","005300000012lKWAAY","0013000000D83pNAAR","ProductC"
"0068000000i39SbAAI","iCompany201212bAAI","B1201673","New",9893.99,"Qualified Out","0","Omitted","","70180000000d8BgAAI","","","2015-12-03","2016-03-22","00580000003Uw5UAAS","0018000000xQvITAA0","ProductC"
"0068000000i3aQnAAI","iCompany201312nAAI","B1201740","New",8833.92,"Qualified Out","0","Omitted","","70180000000d95MAAQ","","","2015-12-10","2016-05-13","00580000004GBtxAAG","0013000000D8k3PAAR","ProductD"
"0068000000i3bmiAAA","Yankeedoodle201212iAAA","B1201741","New",4593.64,"Qualified Out","0","Omitted","","70180000000cszyAAA","","","2015-12-10","2016-09-02","00580000004E8BIAA0","0018000000xSi7lAAC","ProductD"
"0068000000i3bXtAAI","iCompany201212tAAI","B1201742","New",35335.69,"Qualified Out","0","Omitted","","","","","2015-12-10","2015-12-10","00580000003QhfuAAC","0018000000xShzmAAC","ProductC"
"0068000000i3c27AAA","iCompany2014127AAA","B1201743","Add-On",61.48,"Qualification & Discovery","70","Best Case","","70180000000c6GWAAY","Subscription","1","2015-12-10","2014-12-10","00580000003UBmbAAG","0018000000PyX4iAAF","Defective"
"0068000000i3c4mAAA","iCompany201012mAAA","B1201744","Renewal",376.33,"Qualification & Discovery","70","Best Case","","70180000000cwLZAAY","","","2015-12-10","2014-12-10","005800000056cj2AAA","0018000000h1w9XAAQ","ProductD"
"0068000000i3c6EAAQ","iCompany201212EAAQ","B1201745","New",6402.83,"Closed Won","100","Closed","1","","Subscription","3","2015-12-10","2016-02-29","00580000003VEYZAA4","0018000000xSiLHAA0","ProductD"
"0068000000i3c8jAAA","iCompany201112jAAA","B1201746","Renewal",37.46,"Closed Won","100","Closed","1","70130000000Cig1AAC","Perpetual","1","2015-12-10","2016-08-30","005800000055z7SAAQ","0018000000q633nAAA","Defective"
"0068000000i3cXjAAI","iCompany201212jAAI","B1201747","New",17667.84,"Qualified Out","0","Omitted","","","","","2015-12-10","2015-12-01","00580000004E8BIAA0","0018000000xSietAAC","ProductC"
"0068000000i3dgbAAA","Big Corp201312bAAA","B1201749","New",35335.69,"Qualified Out","0","Omitted","","","","","2015-12-11","2016-04-16","00580000003QhfuAAC","0013000000JwzdlAAB","ProductC"
"0068000000i3dNJAAY","iCompany201312JAAY","B1201748","New",35335.69,"Qualified Out","0","Omitted","","","","","2015-12-11","2015-11-14","00580000003QhfuAAC","0018000000LjgYkAAJ","ProductC"
"0068000000i3F78AAE","iCompany2012128AAE","B1201674","New",26501.77,"Qualified Out","0","Omitted","","","","","2015-12-04","2016-01-08","00580000003UBmbAAG","0018000000xSKfNAAW","ProductC"
"0068000000i3FcuAAE","Big Corp201312uAAE","B1201676","Renewal",1314.49,"Closed Lost","0","Omitted","","70180000000XGLOAA4","","","2015-12-04","2016-03-30","00580000003VEYZAA4","0013000000LDzNcAAL","ProductD"
"0068000000i3FgJAAU","iCompany201312JAAU","B1201677","Renewal",4363.96,"Closed Won","100","Closed","1","70180000000d4fFAAQ","Subscription","1","2015-12-04","2016-08-13","00580000003QhfuAAC","0013000000D8jaWAAR","ProductD"
"0068000000i3fjpAAA","iCompany201212pAAA","B1201752","Renewal",30477.74,"Closed Won","100","Closed","1","70180000000cQCvAAM","Perpetual","1","2015-12-11","2016-10-27","005800000056cj2AAA","0018000000tFjPEAA0","ProductC"
"0068000000i3Fl4AAE","Big Corp2013124AAE","B1201678","Cancellation",0.00,"Closed Lost","0","Omitted","","70180000000coF2AAI","","","2015-12-04","2013-11-09","005300000012lKWAAY","0013000000FITXLAA5","Defective"
"0068000000i3FmRAAU","Big Corp201212RAAU","B1201679","Renewal",1060.07,"Closed Lost","0","Omitted","","70180000000cS2sAAE","Subscription","1","2015-12-04","2016-06-30","00580000003VEYZAA4","0013000000In50KAAR","ProductD"
"0068000000i3FNKAA2","iCompany201312KAA2","B1201675","Renewal",7261.13,"Closed Won","100","Closed","1","70180000000d8I8AAI","Perpetual","3","2015-12-04","2016-05-18","00580000004F0RHAA0","0013000000K8WNPAA3","ProductD"
"0068000000i3fP0AAI","iCompany2012120AAI","B1201750","Paid Pilot",831.80,"Closed Won","100","Closed","1","","Services only","1","2015-12-11","2015-11-18","00580000004E8BCAA0","0018000000wYk9mAAC","ProductD"
"0068000000i3Fs6AAE","iCompany2010126AAE","B1201680","Add-On",1118.37,"Closed Won","100","Closed","1","","","1","2015-12-04","2015-11-04","005800000044tnMAAQ","0018000000h1w9XAAQ","ProductD"
"0068000000i3FsQAAU","Big Corp201312QAAU","B1201681","Renewal",247.35,"Closed Lost","0","Omitted","","70180000000cvP1AAI","Subscription","1","2015-12-04","2016-05-06","00580000003QgRNAA0","0013000000E1Xk6AAF","Defective"
"0068000000i3fWaAAI","Big Corp201312aAAI","B1201751","New",1060.07,"Closed Won","100","Closed","1","","Subscription","1","2015-12-11","2016-02-07","00580000003Uw5UAAS","0013000000Kb3yiAAB","ProductD"
"0068000000i3FyEAAU","iCompany201212EAAU","B1201682","Renewal",247.35,"Closed Lost","0","Omitted","","70180000000cuUFAAY","Subscription","","2015-12-04","2016-04-23","00580000004GpIAAA0","0018000000ugbwkAAA","Defective"
"0068000000i3g1FAAQ","iCompany201412FAAQ","B1201753","Renewal",336.40,"Closed Won","100","Closed","1","70180000000BUqhAAG","Perpetual","1","2015-12-11","2016-09-29","005800000056cj2AAA","0018000000ZBD3MAAX","Defective"
"0068000000i3G6OAAU","Big Corp201312OAAU","B1201684","Renewal",13786.22,"Qualified Out","0","Omitted","","70180000000AU6FAAW","","","2015-12-04","2016-03-01","00580000004EWyTAAW","0013000000DBEszAAH","ProductC"
"0068000000i3G6XAAU","iCompany201212XAAU","B1201683","Renewal",1985.87,"Closed Won","100","Closed","1","70180000000ct7tAAA","Subscription","1","2015-12-04","2016-05-24","00580000003UBmbAAG","0018000000ug1ZMAAY","ProductD"
"0068000000i3g9uAAA","Big Corp201212uAAA","B1201754","Renewal",3045.23,"Qualification & Discovery","70","Best Case","","70180000000cuU5AAI","","","2015-12-11","2015-12-11","005800000056cj2AAA","0013000000JJbjGAAT","ProductD"
"0068000000i3GAAAA2","iCompany201212AAA2","B1201685","Renewal",247.35,"Closed Lost","0","Omitted","","70180000000ct3hAAA","Subscription","1","2015-12-04","2016-04-23","005800000044LLKAA2","0018000000ueUaKAAU","Defective"
"0068000000i3gFEAAY","iCompany201112EAAY","B1201755","Renewal",7123.32,"Closed Won","100","Closed","1","70180000000coxdAAA","Perpetual","1","2015-12-11","2016-07-12","00580000004HV9yAAG","0018000000p5U3TAAU","ProductD"
"0068000000i3GFKAA2","iCompany201312KAA2","B1201686","Renewal",17697.17,"Closed Won","100","Closed","1","70180000000cwLUAAY","Perpetual","3","2015-12-04","2016-05-05","00580000003Uw5UAAS","0018000000NP5D3AAL","ProductC"
"0068000000i3gGlAAI","Yankeedoodle201312lAAI","B1201756","New",9533.57,"Qualified Out","0","Omitted","","70180000000cT0yAAE","","","2015-12-11","2016-02-13","00580000003QhfuAAC","0013000000D7sNvAAJ","ProductC"
"0068000000i3gHjAAI","iCompany201212jAAI","B1201757","Renewal",7067.14,"Closed Won","100","Closed","1","","Subscription","1","2015-12-11","2016-05-17","00580000003Uw5UAAS","0018000000vaV9mAAE","ProductD"
"0068000000i3gi1AAA","Big Corp2013121AAA","B1201758","New",7067.14,"Qualified Out","0","Omitted","","70130000000DafRAAS","","","2015-12-11","2016-05-28","00580000003QgRNAA0","0013000000DBEPaAAP","ProductD"
"0068000000i3gmTAAQ","Big Corp201212TAAQ","B1201759","Renewal",716.96,"Closed Lost","0","Omitted","","70180000000dB2vAAE","Perpetual","1","2015-12-11","2016-06-30","005800000056cj2AAA","00130000004EeEHAA0","ProductD"
"0068000000i3GOlAAM","iCompany201312lAAM","B1201687","Add-On",34918.73,"Closed Won","100","Closed","1","70180000000d62PAAQ","Perpetual","3","2015-12-04","2016-08-03","00580000004EYALAA4","0013000000E1Y8cAAF","ProductC"
"0068000000i3Gp3AAE","Yankeedoodle2013123AAE","B1201692","Renewal",537102.47,"Closed Won","100","Closed","1","","Subscription","1","2015-12-04","2016-05-24","00580000004G7IsAAK","0013000000D7scCAAR","ProductA"
"0068000000i3GPtAAM","Big Corp201312tAAM","B1201688","Renewal",754.42,"Closed Won","100","Closed","1","70180000000cVSMAA2","Perpetual","1","2015-12-04","2016-04-10","00580000004HJYhAAO","0013000000E1Y1IAAV","ProductD"
"0068000000i3gsCAAQ","Big Corp201212CAAQ","B1201760","Add-On",40791.52,"Closed Won","100","Closed","1","70180000000cuivAAA","Perpetual","1","2015-12-11","2016-01-25","005300000012lKWAAY","0013000000In50KAAR","ProductC"
"0068000000i3GSdAAM","Big Corp201312dAAM","B1201689","New",13780.92,"Qualified Out","0","Omitted","","70180000000cuU5AAI","","","2015-12-04","2016-08-05","005300000012lKWAAY","0013000000CIRcYAAX","ProductC"
"0068000000i3GTgAAM","iCompany201012gAAM","B1201690","Renewal",706.71,"Closed Lost","0","Omitted","1","","Perpetual","1","2015-12-04","2016-06-19","005800000056cj2AAA","0018000000iEMR5AAO","ProductD"
"0068000000i3GVmAAM","iCompany201212mAAM","B1201691","Renewal",247.35,"Closed Lost","0","Omitted","","70180000000cuKoAAI","","","2015-12-04","2016-05-11","00580000004HV9yAAG","0018000000ufLEMAA2","Defective"
"0068000000i3h1JAAQ","Yankeedoodle201312JAAQ","B1201761","Renewal",530.04,"Qualified Out","0","Omitted","","","","","2015-12-11","2014-01-20","00580000005A3UpAAK","0013000000D7sjgAAB","ProductD"
"0068000000i3HAkAAM","Big Corp201312kAAM","B1201693","Renewal",629.68,"Closed Lost","0","Omitted","1","70130000000Cig2AAC","Subscription","1","2015-12-04","2016-04-20","005800000044LNKAA2","0013000000K6MGlAAN","ProductD"
"0068000000i3hCAAAY","iCompany201312AAAY","B1201762","New",131978.80,"Qualified Out","0","Omitted","","","","","2015-12-11","2014-01-08","00580000003QhfuAAC","0018000000MQJALAA5","ProductA"
"0068000000i3HLOAA2","Big Corp201212OAA2","B1201694","Renewal",1235.69,"Closed Won","100","Closed","1","70180000000dB2vAAE","Perpetual","1","2015-12-04","2016-05-06","00580000003VEYZAA4","0013000000ITdFxAAL","ProductD"
"0068000000i3HncAAE","iCompany201212cAAE","B1201695","New",17314.49,"Qualified Out","0","Omitted","","","Subscription","3","2015-12-04","2016-01-19","00580000003UXSKAA4","0018000000xQgDtAAK","ProductC"
"0068000000i3Ho2AAE","iCompany2012122AAE","B1201696","Add-On",10600.71,"Qualified Out","0","Omitted","","","Subscription","3","2015-12-04","2016-01-21","00580000003UXSKAA4","0018000000udlWHAAY","ProductC"
"0068000000i3hQCAAY","iCompany201212CAAY","B1201763","New",5653.71,"Qualified Out","0","Omitted","","","","","2015-12-11","2016-04-14","00580000004E8BIAA0","0018000000xSnI2AAK","ProductD"
"0068000000i3ItiAAE","iCompany201212iAAE","B1201697","New",1060.07,"Qualified Out","0","Omitted","","70180000000c2uLAAQ","","","2015-12-05","2016-01-08","00580000003UBmbAAG","0018000000wZoWwAAK","ProductD"
"0068000000i3jdrAAA","Yankeedoodle201312rAAA","B1201765","Renewal",4770.32,"Closed Lost","0","Omitted","","","Subscription","1","2015-12-12","2016-05-20","005800000044LNKAA2","0013000000DBE7xAAH","ProductD"
"0068000000i3jgRAAQ","iCompany201112RAAQ","B1201766","Renewal",2890.46,"Closed Won","100","Closed","1","70180000000cvSPAAY","Perpetual","1","2015-12-12","2016-06-30","005800000044LNKAA2","0018000000p86qvAAA","ProductD"
"0068000000i3jMlAAI","iCompany201212lAAI","B1201764","New",4862.19,"Closed Won","100","Closed","1","70180000000c2uLAAQ","","3","2015-12-12","2015-11-14","00580000004F0RHAA0","0018000000xSq46AAC","ProductD"
"0068000000i3jouAAA","iCompany201212uAAA","B1201767","New",6183.75,"Define Technical Buying Process","30","Pipeline","","70130000000Cig1AAC","Subscription","1","2015-12-12","2014-06-27","00580000004GC1mAAG","0018000000xSqWLAA0","ProductD"
"0068000000i3jpdAAA","iCompany201212dAAA","B1201768","Renewal",5791.17,"Closed Lost","0","Omitted","1","","","","2015-12-12","2016-04-01","005800000044LLKAA2","0018000000tG8HZAA0","ProductD"
"0068000000i3jwZAAQ","Big Corp201312ZAAQ","B1201769","Renewal",15733.57,"Closed Won","100","Closed","1","70180000000B6UrAAK","Perpetual","2","2015-12-12","2016-08-12","005800000044LNKAA2","0013000000E1Y21AAF","ProductC"
"0068000000i3jx3AAA","Big Corp2012123AAA","B1201770","New",28268.55,"Qualified Out","0","Omitted","","","Subscription","3","2015-12-12","2016-01-19","00580000003UXSKAA4","0013000000IjWSBAA3","ProductC"
"0068000000i3k1oAAA","iCompany201212oAAA","B1201771","Add-On",21488.69,"Closed Won","100","Closed","1","","","3","2015-12-12","2015-11-18","005800000043XouAAE","0018000000xQeWcAAK","ProductC"
